iata_code,date,temp_max,temp_min,precipitation,wind_speed
SHJ,2023-01-03,25.3,15.5,2.7,14.1
SHJ,2023-01-04,26.0,13.5,0.0,25.3
SHJ,2023-01-05,27.6,17.8,0.0,24.4
SHJ,2023-01-06,25.2,17.3,0.5,23.1
SHJ,2023-01-07,21.6,15.6,4.7,20.0
SHJ,2023-01-08,23.0,14.1,0.2,16.1
SHJ,2023-01-09,23.4,16.5,0.0,16.1
SHJ,2023-01-10,28.2,15.2,0.0,35.9
IKA,2023-01-01,10.2,-2.5,0.0,13.8
IKA,2023-01-02,9.7,-2.2,0.0,15.8
IKA,2023-01-03,9.6,-4.3,0.0,13.6
IKA,2023-01-04,7.6,-3.7,0.7,13.1
IKA,2023-01-05,5.0,0.6,8.9,15.0
IKA,2023-01-06,7.5,0.8,0.9,10.1
IKA,2023-01-07,10.5,-1.2,0.0,20.5
IKA,2023-01-08,10.6,0.1,0.0,15.6
IKA,2023-01-09,10.2,-0.1,0.0,31.1
IKA,2023-01-10,3.0,-0.8,1.3,30.9
MSQ,2023-01-01,9.1,4.2,0.7,28.8
MSQ,2023-01-02,8.5,3.0,2.9,26.8
MSQ,2023-01-03,7.3,2.7,0.5,34.6
MSQ,2023-01-04,1.5,-2.6,0.4,24.8
MSQ,2023-01-05,1.8,-2.8,12.5,22.6
MSQ,2023-01-06,-3.7,-19.5,0.2,25.3
MSQ,2023-01-07,-12.6,-20.2,0.0,19.9
MSQ,2023-01-08,-7.3,-12.9,0.4,22.4
MSQ,2023-01-09,-2.3,-6.8,4.1,30.1
MSQ,2023-01-10,-0.9,-4.8,5.0,30.5
AMD,2023-01-01,27.4,14.6,0.0,13.4
AMD,2023-01-02,27.4,13.1,0.0,13.1
AMD,2023-01-03,27.1,14.5,0.0,15.2
AMD,2023-01-04,24.9,13.1,0.0,22.3
AMD,2023-01-05,25.5,12.1,0.0,22.7
AMD,2023-01-06,28.6,15.1,0.0,20.2
AMD,2023-01-07,29.7,17.5,0.0,15.7
AMD,2023-01-08,29.6,16.9,0.0,13.6
AMD,2023-01-09,29.5,15.8,0.0,12.3
AMD,2023-01-10,29.6,15.2,0.0,10.7
LGG,2023-01-01,14.8,10.9,2.7,32.1
LGG,2023-01-02,13.8,5.9,9.3,30.3
LGG,2023-01-03,7.8,4.0,0.1,28.8
LGG,2023-01-04,11.5,7.8,4.2,35.8
LGG,2023-01-05,10.9,8.9,2.0,25.2
LGG,2023-01-06,10.8,8.9,0.6,27.2
LGG,2023-01-07,10.1,7.2,0.6,30.1
LGG,2023-01-08,10.2,6.8,5.3,30.3
LGG,2023-01-09,7.8,3.7,6.3,28.4
LGG,2023-01-10,8.4,2.2,2.7,35.4
EVN,2023-01-01,5.7,-7.3,0.0,7.6
EVN,2023-01-02,5.9,-7.3,0.0,8.9
EVN,2023-01-03,6.8,-5.9,0.0,9.0
EVN,2023-01-04,6.2,-6.6,0.0,7.8
EVN,2023-01-05,6.4,-6.2,0.0,9.3
EVN,2023-01-06,6.0,-7.1,0.0,9.6
EVN,2023-01-07,8.4,-1.9,0.0,9.7
EVN,2023-01-08,5.5,-3.4,0.0,8.7
EVN,2023-01-09,4.9,-3.4,0.2,10.0
EVN,2023-01-10,2.7,-6.4,0.0,8.7
TRV,2023-01-01,31.5,20.7,0.0,13.4
TRV,2023-01-02,30.9,21.0,0.0,9.7
TRV,2023-01-03,32.0,21.0,0.0,13.2
TRV,2023-01-04,31.3,21.2,0.0,11.7
TRV,2023-01-05,31.5,21.2,0.0,11.6
TRV,2023-01-06,32.0,22.0,0.3,11.6
TRV,2023-01-07,31.8,23.5,1.2,10.7
TRV,2023-01-08,31.8,23.9,0.0,12.3
TRV,2023-01-09,32.1,24.5,0.1,14.6
TRV,2023-01-10,31.6,22.1,0.0,14.2
JRO,2023-01-01,30.9,17.5,0.3,15.9
JRO,2023-01-02,29.7,18.0,0.0,20.3
JRO,2023-01-03,29.8,18.1,0.1,18.3
JRO,2023-01-04,27.6,18.5,2.1,16.2
JRO,2023-01-05,29.8,18.0,0.6,10.7
JRO,2023-01-06,31.8,19.8,0.0,17.3
JRO,2023-01-07,31.3,19.1,0.0,13.7
JRO,2023-01-08,31.4,19.4,0.0,18.1
JRO,2023-01-09,31.5,19.4,0.9,20.8
JRO,2023-01-10,27.5,19.1,11.4,9.4
HGH,2023-01-01,8.6,0.2,0.0,12.9
HGH,2023-01-02,6.7,4.4,3.1,11.6
HGH,2023-01-03,9.1,2.0,2.7,11.3
HGH,2023-01-04,8.8,-0.2,0.0,18.7
HGH,2023-01-05,12.4,6.2,0.0,12.3
HGH,2023-01-06,15.1,5.7,0.0,13.2
HGH,2023-01-07,15.4,3.6,0.0,13.8
HGH,2023-01-08,18.2,4.7,0.0,14.1
HGH,2023-01-09,17.2,4.5,0.0,16.2
HGH,2023-01-10,10.8,5.4,0.0,12.6
ALG,2023-01-01,24.6,11.1,0.0,19.4
ALG,2023-01-02,22.2,10.4,0.0,21.3
ALG,2023-01-03,19.7,7.4,0.0,8.3
ALG,2023-01-04,17.6,8.8,0.1,11.6
ALG,2023-01-05,16.5,7.3,0.0,10.6
ALG,2023-01-06,18.4,6.2,0.0,7.4
ALG,2023-01-07,18.7,5.1,0.0,7.2
ALG,2023-01-08,21.9,5.0,0.0,21.1
ALG,2023-01-09,22.5,15.0,3.6,27.8
ALG,2023-01-10,20.1,11.5,6.9,13.5
DUR,2023-01-01,23.5,18.0,0.0,19.4
DUR,2023-01-02,24.5,18.0,0.0,19.0
DUR,2023-01-03,26.9,19.9,0.0,31.6
DUR,2023-01-04,28.4,21.1,0.0,23.6
DUR,2023-01-05,23.1,21.3,41.9,17.4
DUR,2023-01-06,21.1,17.8,39.9,34.9
DUR,2023-01-07,23.1,17.8,2.8,26.0
DUR,2023-01-08,23.9,16.7,0.0,14.9
DUR,2023-01-09,26.8,17.5,0.0,24.4
DUR,2023-01-10,27.8,20.1,0.0,23.7
KBL,2023-01-01,6.1,-8.0,0.0,8.9
KBL,2023-01-02,5.7,-6.9,0.0,11.4
KBL,2023-01-03,6.3,-7.4,0.0,9.0
KBL,2023-01-04,9.1,-5.8,0.0,8.4
KBL,2023-01-05,9.6,-3.8,0.0,11.9
KBL,2023-01-06,7.8,-2.4,0.0,10.1
KBL,2023-01-07,3.2,-0.4,2.6,11.4
KBL,2023-01-08,1.8,0.1,10.8,8.5
KBL,2023-01-09,5.2,-6.1,1.6,10.3
KBL,2023-01-10,5.3,-6.9,0.1,11.8
VAR,2023-01-01,14.9,2.8,0.0,10.6
VAR,2023-01-02,14.8,2.8,0.0,10.1
VAR,2023-01-03,15.3,2.0,0.0,10.0
VAR,2023-01-04,10.9,2.7,0.0,9.0
VAR,2023-01-05,12.4,4.9,0.0,17.4
VAR,2023-01-06,12.6,5.8,0.5,20.3
VAR,2023-01-07,10.2,2.8,0.2,7.6
VAR,2023-01-08,10.8,2.2,0.0,12.4
VAR,2023-01-09,10.1,3.7,0.0,16.6
VAR,2023-01-10,11.9,4.4,5.1,23.4
LUN,2023-01-01,24.3,17.6,7.8,19.0
LUN,2023-01-02,21.0,17.6,11.1,14.4
LUN,2023-01-03,25.5,16.8,1.4,8.6
LUN,2023-01-04,25.4,17.9,4.4,5.9
LUN,2023-01-05,26.2,18.1,8.8,17.3
LUN,2023-01-06,26.8,18.0,11.8,16.0
LUN,2023-01-07,24.2,18.0,31.1,15.9
LUN,2023-01-08,22.1,17.6,18.7,13.3
LUN,2023-01-09,23.0,18.0,15.6,13.0
LUN,2023-01-10,25.5,18.2,2.7,13.3
ABJ,2023-01-01,30.7,21.9,0.4,12.0
ABJ,2023-01-02,31.8,23.0,0.0,13.4
ABJ,2023-01-03,32.8,22.1,0.0,12.9
ABJ,2023-01-04,33.5,20.6,0.0,12.6
ABJ,2023-01-05,31.6,22.8,0.0,16.3
ABJ,2023-01-06,31.0,24.6,0.0,14.0
ABJ,2023-01-07,31.4,25.4,0.0,15.1
ABJ,2023-01-08,31.6,25.7,0.4,18.7
ABJ,2023-01-09,30.4,25.5,3.0,14.6
ABJ,2023-01-10,29.4,25.6,1.9,16.3
PKX,2023-01-01,3.8,-6.1,0.0,13.3
PKX,2023-01-02,1.9,-5.4,0.0,14.7
PKX,2023-01-03,2.3,-8.1,0.0,8.4
PKX,2023-01-04,3.7,-8.2,0.0,9.5
PKX,2023-01-05,4.2,-7.3,0.0,10.6
PKX,2023-01-06,7.8,-8.0,0.0,15.3
PKX,2023-01-07,6.4,-4.6,0.0,11.9
PKX,2023-01-08,10.4,-4.5,0.0,17.7
PKX,2023-01-09,6.2,-4.2,0.0,14.6
PKX,2023-01-10,5.6,-4.2,0.0,11.9
RMO,2023-01-01,14.1,4.2,0.0,12.0
RMO,2023-01-02,13.3,3.2,0.0,11.5
RMO,2023-01-03,14.2,1.9,0.0,14.6
RMO,2023-01-04,6.8,-2.4,0.0,17.2
RMO,2023-01-05,7.3,-1.3,0.4,20.1
RMO,2023-01-06,7.0,2.2,0.2,28.5
RMO,2023-01-07,2.2,-2.8,0.2,9.4
RMO,2023-01-08,0.9,-3.3,1.2,18.8
RMO,2023-01-09,6.3,-0.3,0.1,24.2
RMO,2023-01-10,7.7,3.7,2.1,22.9
PNQ,2023-01-01,30.4,14.4,0.0,9.8
PNQ,2023-01-02,30.1,13.6,0.0,9.7
PNQ,2023-01-03,30.5,14.7,0.0,11.7
PNQ,2023-01-04,30.1,16.5,0.0,11.0
PNQ,2023-01-05,29.4,17.5,0.0,14.2
PNQ,2023-01-06,29.0,17.2,0.0,17.9
PNQ,2023-01-07,28.4,17.2,0.0,14.5
PNQ,2023-01-08,27.8,15.1,0.0,10.5
PNQ,2023-01-09,27.6,14.1,0.0,11.0
PNQ,2023-01-10,28.6,13.8,0.0,10.8
KGL,2023-01-01,26.0,12.2,0.1,14.0
KGL,2023-01-02,26.6,12.7,0.0,10.8
KGL,2023-01-03,25.8,13.6,0.2,12.9
KGL,2023-01-04,25.5,14.0,0.9,14.9
KGL,2023-01-05,25.4,14.4,3.0,15.1
KGL,2023-01-06,27.3,12.3,0.0,14.4
KGL,2023-01-07,27.4,14.1,0.0,16.3
KGL,2023-01-08,25.5,14.6,0.0,15.3
KGL,2023-01-09,26.8,13.4,0.1,13.4
KGL,2023-01-10,25.9,14.1,4.5,9.4
MPM,2023-01-01,26.4,20.0,0.6,19.7
MPM,2023-01-02,27.1,19.4,0.0,17.6
MPM,2023-01-03,27.2,21.5,0.3,18.6
MPM,2023-01-04,30.0,22.1,0.0,21.5
MPM,2023-01-05,28.6,23.5,1.6,18.7
MPM,2023-01-06,25.4,21.0,58.7,33.6
MPM,2023-01-07,25.5,20.4,0.6,33.4
MPM,2023-01-08,26.3,18.9,0.0,21.4
MPM,2023-01-09,27.5,18.6,0.0,20.2
MPM,2023-01-10,27.9,20.4,0.0,20.9
PRN,2023-01-01,7.3,-1.8,0.0,6.5
PRN,2023-01-02,8.6,-1.9,0.0,7.8
PRN,2023-01-03,9.1,-0.4,0.0,7.1
PRN,2023-01-04,6.3,-2.1,0.0,9.4
PRN,2023-01-05,9.4,0.1,0.0,8.8
PRN,2023-01-06,9.4,-0.3,0.0,8.6
PRN,2023-01-07,8.6,-2.5,0.0,4.8
PRN,2023-01-08,10.1,-3.5,0.0,9.0
PRN,2023-01-09,8.8,-1.1,0.5,23.4
PRN,2023-01-10,7.9,0.6,4.4,26.7
TIV,2023-01-01,16.2,9.2,0.0,5.2
TIV,2023-01-02,15.4,9.2,0.0,5.0
TIV,2023-01-03,14.3,8.0,0.0,4.7
TIV,2023-01-04,15.1,9.0,0.0,6.9
TIV,2023-01-05,13.8,8.9,0.0,6.1
TIV,2023-01-06,14.3,8.5,0.0,7.8
TIV,2023-01-07,14.9,8.6,0.0,6.6
TIV,2023-01-08,13.7,6.7,0.0,7.2
TIV,2023-01-09,13.0,11.0,41.5,29.4
TIV,2023-01-10,12.1,6.9,6.3,19.9
ABV,2023-01-01,33.8,20.6,0.0,16.3
ABV,2023-01-02,34.6,19.9,0.0,14.3
ABV,2023-01-03,34.8,19.1,0.0,10.6
ABV,2023-01-04,34.8,20.6,0.0,11.0
ABV,2023-01-05,34.8,21.5,0.0,12.6
ABV,2023-01-06,33.5,20.9,0.0,12.0
ABV,2023-01-07,36.2,22.0,0.0,12.7
ABV,2023-01-08,35.3,20.6,0.0,14.1
ABV,2023-01-09,35.8,21.6,0.0,17.1
ABV,2023-01-10,35.6,21.2,0.0,15.3
ASR,2023-01-01,7.4,-5.0,0.0,10.7
ASR,2023-01-02,7.3,-4.8,0.0,9.4
ASR,2023-01-03,8.7,-5.4,0.0,9.0
ASR,2023-01-04,7.5,-3.8,0.0,10.7
ASR,2023-01-05,6.9,-4.0,0.0,9.3
ASR,2023-01-06,9.9,-3.4,1.7,14.5
ASR,2023-01-07,4.2,-3.5,0.0,8.1
ASR,2023-01-08,5.1,-4.3,0.0,7.0
ASR,2023-01-09,3.8,-3.7,0.0,5.9
ASR,2023-01-10,7.6,-5.0,0.0,7.4
ASW,2023-01-01,22.0,7.8,0.0,15.8
ASW,2023-01-02,21.4,8.1,0.0,15.4
ASW,2023-01-03,21.4,9.2,0.0,21.9
ASW,2023-01-04,21.5,9.1,0.0,19.3
ASW,2023-01-05,21.7,10.2,0.0,19.1
ASW,2023-01-06,21.5,10.5,0.0,20.5
ASW,2023-01-07,21.0,8.9,0.0,16.4
ASW,2023-01-08,21.7,9.5,0.0,19.3
ASW,2023-01-09,20.3,11.1,0.0,21.8
ASW,2023-01-10,20.5,9.2,0.0,17.6
ZAZ,2023-01-01,14.6,5.6,0.0,17.7
ZAZ,2023-01-02,13.8,8.6,0.2,13.8
ZAZ,2023-01-03,12.9,6.2,0.0,15.5
ZAZ,2023-01-04,11.8,2.5,0.0,13.2
ZAZ,2023-01-05,11.9,3.8,0.0,12.4
ZAZ,2023-01-06,8.4,1.5,0.0,8.9
ZAZ,2023-01-07,11.2,0.4,3.0,25.1
ZAZ,2023-01-08,14.3,7.0,10.6,23.6
ZAZ,2023-01-09,13.1,6.3,2.3,25.7
ZAZ,2023-01-10,14.1,4.5,0.0,17.4
JIB,2023-01-01,25.2,23.2,17.7,26.5
JIB,2023-01-02,27.2,24.0,1.7,29.2
JIB,2023-01-03,27.4,22.0,0.3,23.8
JIB,2023-01-04,26.9,22.2,0.7,21.9
JIB,2023-01-05,26.8,21.8,0.1,21.0
JIB,2023-01-06,26.5,22.5,1.0,18.8
JIB,2023-01-07,27.2,22.6,0.0,15.9
JIB,2023-01-08,27.0,22.5,0.5,19.6
JIB,2023-01-09,27.0,22.1,0.1,21.0
JIB,2023-01-10,27.4,23.1,0.3,19.8
DWC,2023-01-01,24.0,16.8,0.0,17.7
DWC,2023-01-02,24.7,13.9,0.0,18.8
DWC,2023-01-03,23.4,15.0,0.0,19.5
DWC,2023-01-04,26.9,14.4,0.0,24.6
DWC,2023-01-05,27.0,17.0,0.0,25.1
DWC,2023-01-06,25.9,17.5,0.2,26.7
DWC,2023-01-07,24.0,16.3,0.2,24.9
DWC,2023-01-08,23.0,14.1,0.1,16.4
DWC,2023-01-09,23.2,14.4,0.0,13.3
DWC,2023-01-10,28.0,15.0,0.0,36.0
BJL,2023-01-01,30.3,20.5,0.0,18.5
BJL,2023-01-02,30.1,18.5,0.0,12.4
BJL,2023-01-03,30.5,18.5,0.0,13.7
BJL,2023-01-04,30.4,19.6,0.0,21.3
BJL,2023-01-05,30.2,19.2,0.0,16.5
BJL,2023-01-06,30.5,18.1,0.0,12.6
BJL,2023-01-07,29.0,18.9,0.0,18.0
BJL,2023-01-08,29.5,22.5,0.0,20.6
BJL,2023-01-09,29.9,22.2,0.0,24.5
BJL,2023-01-10,30.3,22.1,0.0,19.9
AJA,2023-01-01,17.6,8.4,0.0,8.6
AJA,2023-01-02,17.4,8.5,0.0,6.4
AJA,2023-01-03,15.8,7.7,0.1,7.2
AJA,2023-01-04,16.5,8.2,0.1,7.4
AJA,2023-01-05,15.9,8.1,3.0,12.0
AJA,2023-01-06,15.7,9.4,2.1,9.4
AJA,2023-01-07,15.9,10.2,1.2,9.2
AJA,2023-01-08,15.4,11.1,20.4,26.0
AJA,2023-01-09,15.1,11.9,9.1,32.0
AJA,2023-01-10,14.4,5.0,2.1,24.7
DAM,2023-01-01,11.1,4.8,0.0,19.2
DAM,2023-01-02,11.6,1.5,0.0,14.8
DAM,2023-01-03,11.8,2.2,0.1,18.7
DAM,2023-01-04,10.9,3.8,0.9,16.1
DAM,2023-01-05,16.7,0.6,0.0,12.6
DAM,2023-01-06,15.1,4.6,0.4,23.3
DAM,2023-01-07,16.7,6.8,0.1,20.6
DAM,2023-01-08,12.6,4.6,0.0,10.0
DAM,2023-01-09,10.6,2.5,0.5,14.7
DAM,2023-01-10,12.9,4.1,0.1,10.7
FIH,2023-01-01,25.0,21.0,33.5,11.7
FIH,2023-01-02,29.9,21.6,1.7,9.8
FIH,2023-01-03,28.1,21.6,27.2,9.5
FIH,2023-01-04,28.6,21.4,4.7,13.8
FIH,2023-01-05,27.0,20.5,7.4,12.4
FIH,2023-01-06,29.6,20.2,4.4,10.1
FIH,2023-01-07,25.7,21.4,14.8,11.5
FIH,2023-01-08,28.8,19.3,0.7,11.7
FIH,2023-01-09,26.2,21.4,4.4,6.9
FIH,2023-01-10,28.8,21.0,0.9,8.0
DMM,2023-01-01,21.2,13.3,0.0,24.1
DMM,2023-01-02,16.4,11.9,1.5,22.8
DMM,2023-01-03,18.7,11.7,0.0,17.5
DMM,2023-01-04,18.9,10.9,3.9,15.5
DMM,2023-01-05,18.0,14.4,49.1,19.8
DMM,2023-01-06,15.6,12.0,3.0,17.6
DMM,2023-01-07,17.6,10.4,3.0,19.9
DMM,2023-01-08,17.7,9.2,0.0,14.9
DMM,2023-01-09,17.0,8.6,0.0,22.1
DMM,2023-01-10,18.4,11.6,10.5,31.3
TSR,2023-01-01,14.4,4.1,0.0,10.0
TSR,2023-01-02,14.0,3.5,0.0,11.0
TSR,2023-01-03,10.1,1.9,0.2,9.7
TSR,2023-01-04,9.2,3.5,1.8,8.2
TSR,2023-01-05,9.5,3.2,0.1,13.1
TSR,2023-01-06,10.4,2.2,0.0,16.6
TSR,2023-01-07,11.4,1.9,0.0,9.2
TSR,2023-01-08,11.1,1.4,0.0,14.0
TSR,2023-01-09,10.5,5.2,0.5,23.4
TSR,2023-01-10,8.9,5.2,8.1,25.6
AER,2023-01-01,11.4,3.3,0.0,6.4
AER,2023-01-02,11.1,3.3,0.0,5.6
AER,2023-01-03,13.4,3.2,0.0,4.6
AER,2023-01-04,11.7,4.5,2.6,10.8
AER,2023-01-05,8.9,5.8,1.7,9.7
AER,2023-01-06,10.1,6.2,30.7,34.3
AER,2023-01-07,7.4,1.0,9.0,17.4
AER,2023-01-08,5.9,-0.7,0.0,13.1
AER,2023-01-09,6.8,-2.0,0.0,14.6
AER,2023-01-10,8.7,-2.5,0.0,8.7
LHE,2023-01-01,16.9,6.1,0.0,9.2
LHE,2023-01-02,15.7,3.8,0.0,7.4
LHE,2023-01-03,16.0,3.3,0.0,10.0
LHE,2023-01-04,16.5,5.2,0.0,9.7
LHE,2023-01-05,15.1,1.2,0.0,6.3
LHE,2023-01-06,12.5,3.2,0.2,5.2
LHE,2023-01-07,14.1,4.6,0.4,12.2
LHE,2023-01-08,15.8,5.3,0.0,10.3
LHE,2023-01-09,16.5,6.1,0.0,8.7
LHE,2023-01-10,16.9,6.8,0.0,9.4
TZX,2023-01-01,14.0,2.4,0.0,10.1
TZX,2023-01-02,12.6,2.8,0.0,8.7
TZX,2023-01-03,13.5,4.2,0.0,6.2
TZX,2023-01-04,12.4,4.8,0.0,7.6
TZX,2023-01-05,10.7,3.7,1.9,7.6
TZX,2023-01-06,14.2,3.9,1.2,14.8
TZX,2023-01-07,9.3,4.9,6.3,12.7
TZX,2023-01-08,6.0,3.3,12.1,7.5
TZX,2023-01-09,7.4,0.7,0.3,11.0
TZX,2023-01-10,10.8,-0.3,0.0,9.6
NDJ,2023-01-01,29.5,16.1,0.0,18.9
NDJ,2023-01-02,29.1,16.9,0.0,18.7
NDJ,2023-01-03,30.2,17.1,0.0,18.3
NDJ,2023-01-04,31.5,17.9,0.0,17.7
NDJ,2023-01-05,31.6,17.9,0.0,19.1
NDJ,2023-01-06,31.9,17.9,0.0,18.5
NDJ,2023-01-07,32.2,17.3,0.0,15.9
NDJ,2023-01-08,32.0,15.9,0.0,15.5
NDJ,2023-01-09,32.4,16.7,0.0,17.3
NDJ,2023-01-10,30.4,17.5,0.0,17.9
COO,2023-01-01,31.8,21.0,0.0,15.2
COO,2023-01-02,31.6,21.5,0.0,15.7
COO,2023-01-03,31.8,21.5,0.0,19.2
COO,2023-01-04,30.2,22.0,0.0,16.9
COO,2023-01-05,30.5,23.1,0.0,18.6
COO,2023-01-06,29.9,25.4,0.0,19.8
COO,2023-01-07,29.7,24.5,0.0,20.5
COO,2023-01-08,30.0,25.2,0.0,17.6
COO,2023-01-09,30.7,24.9,0.0,17.4
COO,2023-01-10,31.5,25.0,0.0,18.4
OVB,2023-01-01,-2.6,-10.0,2.3,22.9
OVB,2023-01-02,-9.3,-12.0,0.0,15.6
OVB,2023-01-03,-6.5,-10.9,0.0,19.5
OVB,2023-01-04,-2.1,-7.3,2.3,25.0
OVB,2023-01-05,-1.6,-6.8,3.8,22.6
OVB,2023-01-06,-4.4,-14.6,0.0,15.5
OVB,2023-01-07,-4.0,-15.9,0.7,21.0
OVB,2023-01-08,2.8,-4.4,2.1,28.6
OVB,2023-01-09,2.8,-26.9,0.2,41.4
OVB,2023-01-10,-27.1,-31.1,0.3,17.6
MED,2023-01-01,22.8,15.3,2.9,27.4
MED,2023-01-02,21.8,15.4,18.0,27.7
MED,2023-01-03,19.7,15.9,35.2,23.0
MED,2023-01-04,19.5,11.8,1.6,9.5
MED,2023-01-05,19.0,8.8,0.0,16.9
MED,2023-01-06,18.5,9.8,0.0,17.1
MED,2023-01-07,19.2,8.1,0.0,15.9
MED,2023-01-08,22.0,10.4,0.0,16.2
MED,2023-01-09,21.6,11.8,0.3,28.9
MED,2023-01-10,18.6,7.0,0.0,18.4
ATQ,2023-01-01,16.9,5.4,0.0,8.9
ATQ,2023-01-02,15.1,2.2,0.0,6.6
ATQ,2023-01-03,15.0,3.0,0.0,7.1
ATQ,2023-01-04,14.9,4.6,0.0,6.9
ATQ,2023-01-05,14.5,1.6,0.0,5.8
ATQ,2023-01-06,12.2,3.2,0.0,6.8
ATQ,2023-01-07,13.8,4.7,0.1,11.2
ATQ,2023-01-08,15.6,5.3,0.0,9.0
ATQ,2023-01-09,14.9,5.2,0.0,9.2
ATQ,2023-01-10,16.4,6.7,0.0,8.9
ECN,2023-01-01,17.3,7.6,0.0,14.5
ECN,2023-01-02,19.0,9.7,0.0,12.6
ECN,2023-01-03,18.3,8.4,0.0,12.2
ECN,2023-01-04,19.1,9.6,0.0,13.3
ECN,2023-01-05,18.6,7.4,0.0,12.2
ECN,2023-01-06,19.0,7.3,0.0,11.9
ECN,2023-01-07,17.1,9.3,0.0,11.8
ECN,2023-01-08,18.2,8.4,0.0,8.5
ECN,2023-01-09,15.9,7.2,0.0,15.2
ECN,2023-01-10,16.9,5.1,0.0,8.0
HBE,2023-01-01,17.9,11.6,1.3,23.5
HBE,2023-01-02,20.9,11.6,0.3,14.4
HBE,2023-01-03,19.6,10.9,1.1,22.3
HBE,2023-01-04,19.0,13.1,1.0,23.7
HBE,2023-01-05,19.3,11.1,0.0,20.2
HBE,2023-01-06,18.9,12.6,1.2,17.2
HBE,2023-01-07,17.7,12.6,1.3,14.4
HBE,2023-01-08,17.3,11.9,5.2,20.2
HBE,2023-01-09,18.8,12.1,5.1,19.0
HBE,2023-01-10,18.8,10.2,0.5,12.3
AQJ,2023-01-01,22.1,13.9,0.0,15.0
AQJ,2023-01-02,23.6,14.1,0.2,14.8
AQJ,2023-01-03,23.0,13.9,0.7,14.2
AQJ,2023-01-04,18.5,11.7,0.4,13.3
AQJ,2023-01-05,19.8,11.9,0.0,11.4
AQJ,2023-01-06,20.7,10.4,0.0,14.4
AQJ,2023-01-07,20.7,11.0,0.0,13.8
AQJ,2023-01-08,20.5,10.2,0.0,12.3
AQJ,2023-01-09,17.6,11.9,0.4,13.6
AQJ,2023-01-10,20.0,8.9,0.0,13.0
URC,2023-01-01,-10.2,-12.6,0.0,10.7
URC,2023-01-02,-10.0,-15.1,0.0,13.0
URC,2023-01-03,-9.6,-16.6,0.0,13.5
URC,2023-01-04,-4.3,-19.6,0.2,18.4
URC,2023-01-05,-3.8,-11.4,0.0,25.4
URC,2023-01-06,-4.3,-16.0,0.0,21.7
URC,2023-01-07,-0.1,-8.9,0.0,23.8
URC,2023-01-08,-7.2,-15.6,0.0,15.3
URC,2023-01-09,-0.6,-13.4,0.0,19.4
URC,2023-01-10,-0.8,-13.4,0.1,20.9
BGW,2023-01-01,15.6,4.9,0.0,13.2
BGW,2023-01-02,16.8,5.6,0.0,13.2
BGW,2023-01-03,17.9,4.0,0.0,8.9
BGW,2023-01-04,12.2,7.6,23.3,25.9
BGW,2023-01-05,11.1,7.2,1.7,20.3
BGW,2023-01-06,14.4,6.1,0.1,7.6
BGW,2023-01-07,15.6,5.2,0.7,11.3
BGW,2023-01-08,13.9,7.5,2.0,8.6
BGW,2023-01-09,14.2,7.2,2.9,11.7
BGW,2023-01-10,14.1,7.4,0.5,23.5
SVX,2023-01-01,-18.3,-26.9,0.0,18.4
SVX,2023-01-02,-6.6,-18.5,3.4,26.2
SVX,2023-01-03,-7.0,-10.8,0.8,21.6
SVX,2023-01-04,-7.6,-12.9,0.1,12.3
SVX,2023-01-05,-13.6,-25.5,0.0,10.0
SVX,2023-01-06,-12.1,-26.2,2.3,12.4
SVX,2023-01-07,-10.8,-27.2,1.6,21.9
SVX,2023-01-08,-27.6,-29.8,1.1,20.8
SVX,2023-01-09,-25.4,-28.7,0.4,19.9
SVX,2023-01-10,-18.4,-28.8,0.0,24.0
DSS,2023-01-01,34.5,21.9,0.0,22.5
DSS,2023-01-02,33.4,20.1,0.0,18.4
DSS,2023-01-03,33.8,19.0,0.0,18.0
DSS,2023-01-04,33.6,21.3,0.0,25.2
DSS,2023-01-05,33.3,20.8,0.0,20.2
DSS,2023-01-06,32.8,19.6,0.0,16.3
DSS,2023-01-07,32.3,20.1,0.0,19.4
DSS,2023-01-08,29.9,20.9,1.7,20.0
DSS,2023-01-09,30.5,20.5,0.1,24.7
DSS,2023-01-10,31.4,23.5,0.0,26.3
DYU,2023-01-01,7.1,-3.8,0.0,5.6
DYU,2023-01-02,6.8,-2.3,0.0,4.8
DYU,2023-01-03,7.3,-4.0,0.0,6.3
DYU,2023-01-04,11.6,-0.4,0.0,7.6
DYU,2023-01-05,13.2,-0.8,0.0,7.9
DYU,2023-01-06,9.9,3.6,0.4,4.8
DYU,2023-01-07,14.2,1.7,0.1,10.7
DYU,2023-01-08,11.8,1.9,5.0,9.2
DYU,2023-01-09,10.2,1.4,0.6,7.3
DYU,2023-01-10,5.8,-2.3,19.6,13.7
LBV,2023-01-01,27.9,24.0,1.9,10.9
LBV,2023-01-02,28.7,23.4,9.0,10.8
LBV,2023-01-03,27.8,23.4,10.6,7.0
LBV,2023-01-04,28.4,23.0,9.3,10.7
LBV,2023-01-05,26.5,23.1,29.1,13.3
LBV,2023-01-06,29.0,22.5,10.6,11.2
LBV,2023-01-07,27.7,22.2,20.3,10.0
LBV,2023-01-08,28.5,23.5,5.7,9.4
LBV,2023-01-09,27.4,24.0,2.7,11.6
LBV,2023-01-10,29.0,23.5,5.8,9.8
NIM,2023-01-01,28.8,16.3,0.0,25.6
NIM,2023-01-02,28.6,16.0,0.0,23.1
